event_id,user_id,event_type,timestamp,device,region,session_duration
d10f24b3-762d-4ede-a819-c9091f34d549,user_006291,click,2023-07-31T17:06:17,android,LATAM,0
dc633a3f-a46f-4c83-bced-905586961b3c,user_047448,click,2023-05-25T11:48:11,android,APAC,0
eda66e5f-07aa-4c65-aa71-2a015582bcc5,user_045663,feature_use,2024-01-20T09:44:29,web,,166
ae63cace-6b37-457b-826e-fdde8d835d83,user_011436,login,2023-01-03T03:01:39,web,LATAM,7
bb00d7f8-8384-4c19-bc95-6f54d3fa6957,user_049284,click,2023-11-08T12:46:04,ios,EMEA,0
383bb8de-dcb4-446a-a9e5-84c3ea70e91b,user_035895,click,2024-02-01T13:33:59,ios,APAC,0
72e44ae4-465e-4e4e-8c68-44007dc27611,user_028520,login,2023-06-23T08:44:20,android,,10
e6e57b2c-cbe3-4bbe-bd9a-213785edd390,user_017767,feature_use,2023-10-10T10:22:29,ios,APAC,160
62a6007e-e099-4d3a-8eb8-b625025c944f,user_058516,page_view,2024-02-21T12:24:29,web,LATAM,288
75e7ba5c-e113-43a6-8980-404f67ba064b,user_016933,payment,2023-05-29T17:48:48,web,APAC,0
2d5b78a0-c742-4bfe-8ef0-ed7f33247521,user_051036,downgrade,2023-09-21T19:54:37,ios,EMEA,0
dba72fb4-e023-4285-a24d-1f7637e90838,user_037799,page_view,2024-08-16T05:25:07,android,APAC,914
2b6ae6d6-dc96-4797-9386-0cb8298a42a9,user_009188,click,2023-06-10T11:13:29,android,APAC,0
0f9a39e8-1b33-4ae0-849c-f42a5feaf7b3,user_024560,click,2023-09-11T09:30:52,ios,LATAM,0
2df7176c-f853-4455-951e-7967b1324dcc,user_012644,page_view,2023-11-13T20:39:33,web,,32
1446f74f-c31e-4319-8275-13110456ff97,user_053143,login,2023-06-21T11:52:13,android,APAC,9
8b9fdbe7-c3aa-4c70-be94-ba430521d403,user_056842,page_view,2023-09-28T04:44:37,android,EMEA,1040
f87c3f78-f0fd-46d8-ad87-bae2c5344d6e,user_054784,page_view,2023-02-27T18:17:38,android,LATAM,537
0f2719f2-e7a0-4cf9-9686-d114b3aa53a2,user_033571,login,2023-03-15T14:11:35,web,,392
a13ef430-6da6-4a88-a65a-00d558956fca,user_026119,feature_use,2023-04-04T06:45:38,web,LATAM,238
6e782803-0114-44ad-aa61-ee5571eacdbc,user_011091,feature_use,2023-03-21T18:39:56,android,,135
34c9fb4e-7706-4df3-b8a4-180d679ef288,user_002930,downgrade,2023-09-18T08:52:03,web,EMEA,0
397db5fc-f7a4-4328-914e-b144ff6dacaf,user_054892,feature_use,2023-02-16T01:18:30,android,LATAM,165
3ed7317a-d079-494b-870d-8cd749d95e1b,user_049372,feature_use,2024-03-01T06:31:11,ios,LATAM,346
7cb23416-36ad-4672-8f41-d7001cdd93bc,user_019964,page_view,2023-04-18T14:03:08,ios,,430
74219116-d571-4586-b515-25ec38c1bcd2,user_026547,signup,2023-08-14T08:11:05,web,EMEA,0
a9ab6f46-8d6f-4e21-ae0d-28691257dcb3,user_027755,login,2024-02-25T04:42:40,web,APAC,1
870d51b0-32d2-41cb-b41d-50b6dc96db47,user_024624,feature_use,2023-11-04T08:38:36,ios,EMEA,56
735e1f04-fc51-4e2c-9337-08dbfd6360f7,user_024340,feature_use,2023-11-28T18:04:50,web,APAC,222
2a9fd3ad-4c58-464f-8080-27c190b53cfa,user_049918,page_view,2024-03-23T01:47:18,android,LATAM,511
43cf8828-ef1d-41d6-9c20-24ebd7a69578,user_004399,login,2023-02-05T12:05:10,web,APAC,505
7d6dc694-a73b-449f-9763-e390554e0b88,user_002931,payment,2023-05-27T15:03:29,ios,APAC,0
ba5b948a-6302-4275-a2b4-915414310b74,user_030280,login,2023-02-20T21:22:28,ios,APAC,1144
4acc4f4f-7ad8-4450-a7d8-3c790b43745e,user_057949,login,2024-04-09T22:01:07,web,,943
ee11658c-a7da-4072-88fd-375c5428841a,user_000300,login,2023-06-14T22:30:45,android,,125
5aa16248-3bd3-4783-9094-91956f24eed1,user_058923,page_view,2023-10-30T20:12:30,ios,LATAM,101
1bc486e2-7043-499b-92af-32ae2271bdb4,user_036398,click,2023-05-14T04:35:36,web,APAC,0
a4cc6c9c-1131-4fb6-a897-59b053db12dd,user_000261,login,2023-01-19T12:43:47,ios,APAC,192
fe1e9006-7ab8-42c4-b144-ec08212c98d2,user_053781,login,2023-06-07T13:24:08,ios,,87
d4fd566d-b193-4a7c-88a4-5ef7280a9159,user_058703,login,2023-12-10T12:49:39,android,LATAM,236
82ddaf3b-cac2-46e4-ada9-1d9087d7c5e5,user_029015,payment,2023-03-19T13:47:42,android,LATAM,0
99f32f03-79fc-4d61-9481-e25559b68a09,user_055706,page_view,2023-07-17T19:29:14,android,,319
5420a825-b60d-43c1-bf61-96270f758262,user_034207,page_view,2023-11-23T11:22:43,ios,EMEA,151
f10bedbf-ac67-413a-8de2-f3216b47c416,user_001021,support_message,2023-05-05T17:29:45,android,LATAM,0
0457846a-9551-4bb5-b9f9-7e6bf4d91cc0,user_009724,click,2024-11-03T02:16:17,android,LATAM,0
d49bfc67-da46-4df2-b32d-a9c010732b5c,user_003348,page_view,2023-11-01T07:06:09,web,APAC,454
4e48feb5-e014-4bfe-843d-0a6905ee9b82,user_020742,feature_use,2024-07-27T02:53:11,ios,APAC,276
732b7285-d166-4309-bf36-61c038dda89a,user_018107,click,2024-04-05T06:51:16,web,APAC,0
2621581a-71f8-4cc9-88da-1fc8b5d91faa,user_036694,login,2024-05-21T19:02:00,ios,EMEA,373
51c3fafd-d871-4fd9-a391-8d044b09f71b,user_059108,click,2023-03-11T08:16:10,ios,EMEA,0
d50b7bb0-81e2-4ca0-8c34-2d609db0bcbb,user_005000,login,2023-07-07T08:22:20,android,LATAM,47
75799215-735b-4be6-bce4-1e3df17c1bd5,user_022719,click,2023-01-23T06:06:25,android,APAC,0
bb1a3a56-79da-4e82-b30d-4ce2820a7110,user_040700,click,2023-05-09T05:41:08,ios,EMEA,0
410557d9-994b-4da8-8cf1-f055f150f45b,user_052192,feature_use,2023-10-26T16:17:38,ios,EMEA,212
b0aa1619-de2a-4605-9eed-8a503fea01db,user_043616,click,2023-11-22T13:41:18,android,EMEA,0
c69d0d6a-a9eb-4656-a0a1-a801ffbfd8fa,user_010301,login,2024-04-30T16:03:02,ios,EMEA,155
989c2054-10ef-4385-8479-134125761164,user_052275,feature_use,2023-03-29T22:31:54,web,EMEA,109
ffc69a82-004d-4bb3-88e4-19821b25efd3,user_032638,click,2023-09-07T12:05:24,web,,0
3c04339f-cd98-48f0-aadd-d250c36e010b,user_055477,login,2023-10-28T23:54:34,web,EMEA,128
eb1996e8-cdce-4718-ab7d-84f064ed74c0,user_017846,feature_use,2023-03-19T23:46:19,web,APAC,612
82d74c8d-cb89-40fe-9700-d9e2f0273248,user_046201,page_view,2023-07-29T18:26:03,ios,APAC,14
48ae4c9d-3023-4ad2-8210-cef3d5f8e0b9,user_013352,upgrade,2024-08-21T18:02:04,android,EMEA,0
88d05d92-5082-45c3-aa53-afc78cc687b0,user_027070,login,2023-06-09T16:03:59,ios,APAC,185
b0dd9145-6df9-477a-9a1d-5c8460752622,user_020324,login,2023-11-27T22:29:04,ios,APAC,99
016d2fcb-0f76-496f-b0a8-8708e1b5c5fc,user_041795,page_view,2023-11-06T19:34:11,web,EMEA,134
3a1bc1b1-67a7-41d7-b14a-236c8c024e0a,user_034896,downgrade,2023-01-14T12:13:29,web,LATAM,0
2f037241-05db-4870-84f2-a97c456b9791,user_033581,login,2023-04-28T14:41:02,ios,,238
65e4916e-d480-4bc9-bf84-5574c9d244c9,user_028095,page_view,2023-09-16T10:17:35,web,LATAM,168
76bc4fd1-49e7-445b-af85-ce941978069e,user_040597,feature_use,2023-02-09T11:01:25,web,,242
74d18bef-2ea2-4a3b-b74d-69f86e1a2503,user_003919,login,2023-02-08T06:31:45,web,LATAM,281
df4edd45-92a1-4659-8e0e-c51a7777f723,user_059010,click,2024-01-19T17:24:57,web,LATAM,0
7a028e08-3017-45c2-b88a-3cd1c8505314,user_010017,click,2023-07-15T07:32:30,web,LATAM,0
79ee8570-a318-4edb-941f-3801b67a712c,user_009165,login,2023-05-04T19:18:09,android,LATAM,571
5c2569d0-4655-4449-9c72-563beda721ff,user_035186,payment,2023-05-06T05:30:10,android,EMEA,0
a4626625-4e6d-4915-a8e6-2dc6fa061173,user_028733,page_view,2023-06-06T23:36:15,ios,APAC,140
652cdaff-2d40-47a1-8a6a-d58de5380682,user_015300,login,2023-01-27T12:30:53,web,LATAM,543
4702d33b-11c2-4969-b823-d036f4b4a0b0,user_021537,login,2023-12-03T01:26:50,web,APAC,117
734a98f8-4104-4236-b45f-84235b5a6067,user_054019,login,2023-06-04T11:05:04,ios,APAC,74
4c0f7672-6475-457f-b792-37b2301c7a1d,user_024589,login,2023-12-14T00:58:36,android,,411
3f414222-41f2-4455-909b-d99af51802a8,user_034963,click,2023-06-17T04:07:25,android,LATAM,0
0c47fba5-c361-4f50-b9c2-79086d97060e,user_024175,login,2023-04-28T14:23:52,ios,LATAM,171
9553f988-86d3-4921-b4e7-cceac78dd164,user_054320,page_view,2023-06-19T20:28:04,ios,APAC,327
ea1bc08d-b737-4779-a708-1e0a24a8a57c,user_006251,login,2024-03-13T07:31:12,ios,,204
52e4cba4-4738-412e-a48c-07ade6471872,user_035096,login,2023-10-27T02:33:39,web,EMEA,157
6fff43ad-a2b5-4fab-ad5d-261d5d504fdd,user_032141,payment,2023-01-30T13:03:51,ios,,0
9b8d105e-ad15-4905-887c-0eafce97f4d4,user_003796,login,2023-10-11T03:21:37,web,EMEA,68
03dc8043-441f-4e62-88f3-f952bff0a52b,user_046447,page_view,2023-10-13T22:01:23,ios,,510
8515666b-10d5-4413-856b-13fe2757a24a,user_038140,feature_use,2023-09-09T11:29:46,android,,178
094a3e0f-54e2-425c-b66b-b480870d29c7,user_039543,signup,2023-08-08T06:09:36,web,EMEA,0
e7239965-dcee-4728-95ba-ab9d580705fb,user_000074,login,2024-01-09T20:47:31,android,APAC,973
e8e99422-71a6-4777-87e2-e9d7ab249150,user_057316,page_view,2023-10-08T18:04:16,web,EMEA,622
8df65dc2-5769-4b54-aaf8-1168bb963db1,user_022954,login,2023-05-27T22:06:12,web,EMEA,276
605aa070-2e59-4f1c-a5fa-e4d48bd7b716,user_050101,click,2023-05-10T08:14:10,ios,EMEA,0
fe8f9f37-8bba-4856-b4bf-b57b21b596b6,user_003900,login,2024-06-04T05:39:13,android,LATAM,611
9d67ce19-24ba-4efa-8469-1dd24b72f358,user_020838,login,2023-05-03T16:17:24,ios,EMEA,1082
e0ca9963-9ac4-4007-87d7-86cb9411806d,user_026876,login,2024-04-11T09:15:34,web,,187
038887a0-0ecf-492b-9fe2-eedc9e26380f,user_033835,click,2024-02-24T23:18:13,android,LATAM,0
af5a57cc-8290-4fd9-9643-1e175ef67a69,user_058192,login,2024-10-06T10:00:47,android,,7
3864c5bd-0d47-41cd-840d-14a33960b6c2,user_029419,login,2024-01-02T07:33:17,web,,130
5e7d79b3-320a-438c-ae0b-88bb321eada3,user_059233,page_view,2024-01-14T07:58:10,web,,110
2955a3f9-7ce1-4040-9569-35fd83fc645f,user_007644,login,2023-10-04T23:54:12,ios,,143
aa3b9811-f0db-4ca3-82f2-b4c6bbc31bd9,user_030498,click,2023-04-10T00:06:01,ios,APAC,0
424b5bb4-8cbd-44a7-bb66-6a10a9561161,user_012248,feature_use,2023-05-24T05:42:40,web,,330
ebb6ebd1-065c-4e11-a748-4316b561ae10,user_016267,feature_use,2023-02-13T02:01:27,web,,1160
d0a5541a-2e4e-4170-a90e-f9c497511a6a,user_040967,support_message,2023-01-22T01:03:02,ios,,0
0c4933bd-78fd-4adb-815f-110e9eb273b9,user_013274,feature_use,2023-05-09T11:47:28,android,EMEA,78
6910c461-afbb-48a2-a432-33f1023e4bba,user_037536,click,2023-01-21T03:43:39,ios,,0
65f7c42a-a607-4b91-84b4-4386a41ba739,user_058855,login,2023-01-06T07:44:59,ios,EMEA,82
b413d604-af0a-4dab-8ae8-3a84bbd99cad,user_059086,click,2023-04-19T19:52:15,ios,EMEA,0
733ec10e-0db6-40a1-8c60-14198af2ca60,user_051299,login,2023-07-03T02:19:43,ios,EMEA,344
ce52e98b-ca00-44d2-a04d-f00bf8a0b6b1,user_016615,click,2023-07-04T08:34:57,web,LATAM,0
35d09ae6-bf4f-44c7-ac19-805c3f693f86,user_013278,login,2023-07-04T06:12:27,ios,APAC,588
5cb517d0-a070-4e4b-a570-a7b96413ba98,user_005282,page_view,2023-04-23T04:08:09,web,LATAM,484
7634c822-91cc-4d4d-9ecf-b64653a0fbb0,user_001006,click,2023-05-02T17:51:48,android,APAC,0
4ae1be32-8258-47b9-8083-4afa930c2c55,user_024547,page_view,2023-07-18T07:55:22,web,,1
348191c0-d594-4cd2-afe3-2773db482885,user_029959,login,2024-03-07T19:07:49,ios,LATAM,168
b97b59d1-96dc-47fa-977c-402a7af8543e,user_032998,click,2023-05-08T14:13:13,android,EMEA,0
3b442fc7-6a6f-4f52-a14b-4d177fa4ac14,user_031618,login,2023-08-21T20:51:44,ios,,107
d022f336-9858-4928-88e6-f48c8bb93227,user_054150,feature_use,2023-08-07T20:00:35,web,EMEA,195
b195e78a-33a9-471b-a10e-cedb2ba12808,user_041142,page_view,2024-09-15T06:07:57,android,,6
e2a89a57-1db1-4b6c-af5a-d812b1c59bf6,user_035548,page_view,2023-04-25T10:15:12,ios,APAC,910
8e6281f5-44c4-43ee-8c85-6ecd9649c847,user_020445,page_view,2023-03-15T15:52:30,ios,APAC,1014
3c8b42bd-79f2-45d7-89c8-3511c738dfad,user_048589,click,2023-11-25T08:56:16,web,,0
54b28b46-8bc2-4c01-8cff-69e4c40f2fe7,user_017920,page_view,2024-06-25T00:11:14,android,LATAM,107
2407de96-fa2c-442c-af6d-dbefb2c085d0,user_052348,feature_use,2023-06-25T00:05:23,ios,LATAM,422
6fe3efc5-8959-4ee0-bccc-275e6f17ae15,user_047739,login,2023-05-07T02:53:30,ios,,140
a63b3cb5-b2d1-40ec-9279-ed94838a5396,user_044261,login,2023-08-11T14:14:24,web,APAC,410
ddb7a917-d1eb-4449-871e-e408cc7e8bda,user_033382,login,2023-09-02T05:33:36,android,,116
ffe828b9-854e-4f07-afef-9ad0bbb11154,user_045320,login,2023-01-29T12:52:38,android,LATAM,107
22189bae-0703-41b2-a200-3535523e1f4a,user_015151,login,2023-02-28T11:49:21,web,,132
68c25083-0dbf-48fc-a50c-9bf9bfebcdaf,user_057328,login,2023-02-26T08:07:35,android,LATAM,76
965105e8-634b-4c09-b47f-d485cfbf9eba,user_009071,login,2023-12-30T07:48:44,web,APAC,302
52f8d76b-8f04-4dc2-94ad-b4daed1d3f66,user_022402,login,2024-10-06T17:10:22,android,LATAM,262
028659cd-7c61-4322-91d4-5526e3ce8ff0,user_033396,login,2023-07-04T14:46:29,ios,EMEA,915
7d0ac506-91dc-43e4-845e-db5c6e18ea91,user_036885,page_view,2023-05-11T21:43:15,ios,LATAM,326
9eb5622b-ab4e-46dd-9726-69ce4f7c791e,user_037203,login,2023-12-13T15:25:48,android,EMEA,528
b881f8cd-a0c4-4627-a5ef-a1cdac410bf6,user_006378,login,2023-10-20T19:39:33,android,LATAM,995
ba96da85-1912-4cb4-9e10-1af2dddc4661,user_023195,support_message,2023-06-01T00:07:20,ios,APAC,0
f5dab727-12f8-450a-a91e-24945411bdf4,user_041223,login,2023-05-03T06:12:14,ios,APAC,549
96f5f89d-b3b8-485d-bb2d-fbc1ae4da081,user_018055,click,2023-08-30T06:55:27,web,,0
4f251d9e-babd-442f-bb4c-d8b4d9685e3c,user_041374,page_view,2024-09-01T17:47:54,ios,EMEA,86
6080e1f1-dce2-44f5-bfd5-53105a268680,user_040630,click,2023-08-25T06:04:05,ios,EMEA,0
45c16538-b787-44ca-9998-bc55f12aac4d,user_025490,login,2023-03-12T04:54:27,ios,EMEA,501
52442bae-0bf2-415c-a489-cddc4e8a8c17,user_052332,login,2023-01-17T23:21:01,ios,LATAM,483
fb2ea5ea-8fdb-4ce8-88fa-5eab22f0dbaf,user_038202,page_view,2023-05-14T16:33:12,web,EMEA,367
42903f77-4611-4e48-8392-e182e20a3ba8,user_018747,page_view,2023-05-27T19:03:54,android,EMEA,400
00b7d0a0-38b7-4f65-8ba1-4dd43800e58b,user_023070,page_view,2024-03-29T22:21:21,ios,APAC,632
a9794f02-3639-41c8-b3de-d672cc1e26be,user_042054,page_view,2023-04-11T05:20:19,web,EMEA,49
a029c91b-ba84-4c91-945b-3451053b9cfc,user_014298,login,2023-06-14T02:41:40,android,,265
47a326fa-90e6-4b01-8f54-4f57ac761096,user_050118,login,2023-05-21T08:59:38,android,,429
a74e28bd-a70f-440a-8d7e-f76eb3f85d59,user_037100,payment,2023-02-16T05:53:45,web,EMEA,0
9efdab94-af09-49a0-855f-945bfbb725fd,user_001225,page_view,2024-03-26T22:30:42,android,APAC,90
19bd0bc7-dd98-4e10-afe3-bcb86facd209,user_039095,login,2024-01-22T02:56:10,android,,152
6ab8aa74-3fe2-4f98-8557-93a8b97eb129,user_047616,login,2024-04-30T17:54:44,android,EMEA,524
ad1ad4f9-470d-4921-9567-e6552775dae5,user_051378,page_view,2023-03-22T19:19:22,web,APAC,452
dbc45145-96e5-4f9f-bb3f-73cac585413c,user_042210,click,2023-01-28T14:00:34,web,LATAM,0
59603746-e3cb-47ed-aa03-2232f6c5dd56,user_005389,login,2024-10-04T01:10:07,android,APAC,21
d3476988-bd94-42fb-8a4e-b9f0e9870d67,user_003548,page_view,2023-10-26T12:30:15,ios,APAC,134
9e0f75e8-15a6-4662-b517-f24a746cb573,user_049222,login,2023-01-14T23:44:18,android,APAC,267
58d3ccc2-03dc-4f63-9074-affb3bc01410,user_002628,click,2023-07-13T08:20:26,android,EMEA,0
98d6c435-0993-480b-a1e1-156e716c8d9f,user_012355,page_view,2023-06-06T23:48:05,ios,APAC,423
e9dd9638-e3a7-4f2e-b1c3-b8d64a0035c0,user_015861,login,2023-05-07T03:18:57,android,APAC,821
582a08ec-3333-490f-b6ca-17be050e1d7f,user_021475,login,2023-02-26T09:21:43,web,EMEA,367
43f5338c-4756-424d-ae3b-e82ce50887a1,user_052604,cancel,2023-07-06T10:25:20,ios,EMEA,0
e26618af-f5b5-4c7f-88b2-99b4b1305fdc,user_046394,login,2024-10-26T23:15:36,web,LATAM,302
410963ee-572c-4c5e-a603-23d7da858134,user_021721,feature_use,2023-02-06T18:39:20,android,,3
62cac5a0-62ac-4af5-a5a3-7507786dfa82,user_030971,click,2023-03-29T11:44:34,ios,,0
c76a0dad-81ea-499a-85f2-abd035b5ee6e,user_058431,feature_use,2024-10-18T00:38:08,android,LATAM,464
f57c556f-6d55-468d-a52e-362c7945004d,user_024230,login,2023-02-22T06:06:47,android,,223
87874387-ee03-4e16-a36f-a63651599765,user_033732,login,2024-05-01T11:45:05,ios,EMEA,128
9c93cca5-63ba-49c8-af23-f32e2a9385d3,user_014032,page_view,2023-04-28T13:36:06,ios,EMEA,219
f80209ca-1eff-4094-9d6f-60a5050d4c2e,user_006719,login,2024-01-19T21:51:16,web,EMEA,1
3d4ef946-fe21-43ef-bbd4-f1f3cd05236e,user_004038,click,2023-01-31T20:05:43,web,EMEA,0
8f35b265-fe4f-4370-9fd8-a1e6f7829bb3,user_035512,page_view,2023-08-21T12:56:47,ios,APAC,483
98c185f5-7717-4e66-9f25-4cb0b0db70e6,user_010697,login,2024-10-11T17:22:29,web,LATAM,205
295e6ece-0ce4-431e-905b-7a32d14ab640,user_050595,click,2023-07-10T13:31:01,ios,APAC,0
a7d52061-6fe3-46e0-84f0-b7f8220531d1,user_007540,login,2024-01-08T09:13:58,android,EMEA,17
b060705f-1bf1-404a-a993-8fdef89bfbe5,user_050509,page_view,2023-04-27T09:52:25,android,APAC,252
e46400ed-ad45-4c5f-b89b-9e07625a1869,user_037658,page_view,2023-06-20T12:55:43,ios,LATAM,396
5fc41c4a-5afd-4393-be81-57a6c71b50b3,user_018912,feature_use,2023-08-28T23:58:50,android,EMEA,23
4502f417-218d-4121-b7cc-9c8f6357c48d,user_006439,feature_use,2023-05-04T06:46:43,web,,395
afe23353-01b1-4d7c-8b68-72c4ab9690df,user_058276,login,2023-07-26T12:39:57,web,APAC,281
c713b44f-a82a-41c5-bcd6-fa44c627b0d2,user_001565,feature_use,2023-03-09T15:29:35,web,APAC,66
4caf2509-df0e-45ad-b16d-6b791dd5a311,user_032310,support_message,2023-05-28T22:38:48,android,,0
e176c33e-d158-4fb5-9950-2eb104c50c9a,user_002228,page_view,2023-11-16T11:49:40,ios,LATAM,117
3673c883-3a08-45e0-bf59-d77608ad15b4,user_024440,login,2023-04-05T15:32:11,ios,LATAM,352
e807cfc6-a727-48b8-9aba-803444d92a76,user_033145,page_view,2024-03-16T00:36:00,ios,LATAM,200
6a2bd450-471e-4b38-83f9-64e6c7a886be,user_024193,login,2023-04-09T23:45:14,android,LATAM,303
f0e1db80-0aac-483e-88a9-d5c47569bcb7,user_056097,page_view,2024-05-08T10:47:18,ios,EMEA,244
54e6307c-ad18-4eb4-b61f-5f4d8cab3ab8,user_047462,page_view,2023-12-29T21:33:14,web,EMEA,58
fb24b8ad-adda-45ba-9964-04a1c0ff0df6,user_022315,login,2023-05-27T09:05:17,web,EMEA,480
e67528a2-d507-445b-bce0-fdb06eee3b4d,user_041142,login,2023-03-08T19:04:47,ios,,15
f3d15068-6612-47c6-b573-f74ee805a598,user_052888,login,2023-03-19T14:53:41,ios,,12
e0456d95-3436-478d-aab1-e0910f15674e,user_007951,upgrade,2023-08-01T01:10:58,ios,EMEA,0
72e11e16-0ecb-4797-a211-fee16df1a360,user_012717,click,2023-07-14T00:47:21,ios,LATAM,0
22b2e800-0424-45b7-bf95-d66f5707ab93,user_035337,page_view,2024-06-20T19:28:33,web,EMEA,306
e29cbe2e-c961-48da-b03e-e410d88648a5,user_043227,login,2023-05-08T00:21:23,android,EMEA,60
68f31ab0-d202-46d4-99d6-64df1f466859,user_037430,feature_use,2023-02-26T04:35:51,android,APAC,74
bd5286c3-061e-4963-b8f2-52630ef4ff65,user_025941,login,2023-06-12T19:13:35,ios,APAC,971
aecb0d21-94d9-4f38-8383-8756591d20b9,user_000197,click,2023-11-07T22:30:22,android,LATAM,0
a5690e2c-4eb9-49f6-b457-6e7a4debda43,user_056250,page_view,2023-05-05T09:44:30,android,APAC,348
e0615913-5a90-4d51-8809-85d1344f6962,user_059400,login,2023-01-19T22:04:21,android,EMEA,754
f262c118-c152-4fe1-95df-5f043f84b224,user_058090,login,2023-08-20T09:15:36,ios,,1144
50dd593a-f5e2-49b0-9645-cd64bd4cf294,user_042829,page_view,2023-02-02T10:49:48,android,LATAM,380
3254f14a-2567-4a6e-80a0-b0f24d2905e4,user_034395,page_view,2024-01-06T05:29:25,web,,93
49563abf-5a56-4194-974a-7736a0cdc613,user_010595,payment,2023-09-09T10:43:12,ios,APAC,0
6ae803d1-39ad-456f-8c98-37d9d1a32338,user_008521,login,2023-01-20T02:48:09,ios,EMEA,225
29a0ca9a-745b-4a65-9108-cf22efc66f27,user_036467,login,2023-11-19T16:22:50,ios,,857
bd110468-d078-4d33-88da-6f548c6747f9,user_038911,page_view,2023-03-24T14:12:22,ios,,11
7387c806-102c-4b1d-8135-9bf4f8dd7626,user_014239,page_view,2023-08-19T19:43:40,android,EMEA,450
08ca4462-9fec-4971-93c0-8bfe6e9ee1b2,user_026117,page_view,2024-04-02T07:58:28,android,LATAM,156
c544f10e-97f7-4b6f-bb87-a1a5bccc2ef9,user_010142,payment,2023-05-12T02:10:45,ios,EMEA,0
2d9babbe-f8d1-46b8-8e73-9ac35b506e71,user_023902,login,2024-01-31T23:34:13,android,EMEA,104
8a8278eb-1c1b-4248-b78e-c19fe1855f9b,user_049714,page_view,2023-07-20T11:40:27,android,APAC,91
962a584e-1ba9-486d-b7f1-b0506dd11268,user_041207,support_message,2023-11-03T22:59:06,android,APAC,0
7ebc093e-3a4b-4121-b22e-9a88976cb3e7,user_000707,login,2023-01-17T22:51:26,web,,81
0ce67472-6b3c-4ab7-96fa-c77339b7b795,user_055230,login,2024-04-20T09:45:40,ios,LATAM,471
f642d184-60b7-4ad4-a0f1-41458ea08d2c,user_044384,page_view,2023-10-27T23:09:51,ios,,19
fa72b33f-f2d0-43c9-bf82-00e0c7229701,user_050871,click,2023-07-26T02:11:43,web,APAC,0
6f06e1c7-111c-42d5-813b-72b197d76ab8,user_039647,page_view,2023-02-16T22:18:49,web,EMEA,33
9b388f6f-a548-4ce3-88d4-273bd3e1bb09,user_019675,login,2023-01-28T17:15:51,android,EMEA,274
3de6c8d8-b9e7-4531-9f88-0352cf4ea211,user_023332,login,2024-08-24T21:52:59,android,EMEA,16
353a3e91-b04a-4ed9-a597-02963754306f,user_018221,click,2023-02-26T11:03:43,ios,EMEA,0
4b9351cb-3cba-4a37-ae8f-8b09f2d57fab,user_001806,feature_use,2023-01-30T12:51:12,web,APAC,477
83a3e738-43a5-4775-93fe-043b964b43ab,user_044483,login,2023-03-08T20:59:00,web,EMEA,155
05dd7327-973c-4be7-9442-d5df459252cc,user_019178,login,2023-02-10T05:55:07,web,LATAM,224
72604be5-63ff-4b28-8896-8144e18792ba,user_017520,support_message,2023-09-18T10:50:15,android,LATAM,0
c2eece01-4a5b-4682-be76-547b67a170a8,user_044113,click,2023-08-03T13:38:04,ios,,0
65698234-8c7b-4d3b-ab0f-1e6e61a1305d,user_030771,login,2023-06-21T02:20:33,web,,195
0114134d-653c-4522-b61e-4671f80f101d,user_019895,signup,2023-05-14T04:57:19,android,,0
038e8865-f704-47b1-b0fd-0b6be39ab55d,user_020638,page_view,2023-01-27T18:37:34,android,APAC,207
a7dd901e-e936-441a-8ec4-e095c4333f18,user_028980,login,2023-10-21T16:07:09,ios,LATAM,23
95aa4715-4b4e-4c2b-a2bb-fff5dfffbc37,user_034215,page_view,2024-06-29T12:48:05,ios,APAC,570
f7ce02bc-5f1c-468e-949f-8bf62902736d,user_053152,login,2023-01-23T06:06:17,android,EMEA,705
e3b5e785-ae31-4cb0-ab35-715c6c78a3e8,user_019378,login,2023-01-02T22:20:46,android,APAC,95
2b059bc8-6db8-4406-9743-165db6233358,user_010356,login,2023-06-02T11:00:45,ios,,119
0d9062f0-ff61-4984-ad09-f96d64a88689,user_013701,feature_use,2023-10-23T19:56:54,ios,EMEA,905
9dc8cfd7-334b-4ed9-8458-1329e0468d07,user_039757,login,2024-09-15T20:13:05,android,EMEA,488
9f96d113-fbd7-40f4-ab38-338b0eb86cce,user_039278,click,2023-11-24T19:43:27,ios,,0
e4ce93ed-e384-4f75-a4e4-76a1fd838929,user_052951,page_view,2023-10-17T12:01:49,web,EMEA,194
2b36f6ed-fb0f-4694-a114-f8ec268c889f,user_029120,page_view,2023-01-12T06:12:28,ios,LATAM,55
c161bd90-9ade-4863-b0fc-d6e7338518b5,user_059492,login,2023-01-03T19:32:52,ios,LATAM,1060
3c19e6e9-1a46-41ee-aae4-443f0e47f095,user_007702,login,2024-07-29T12:04:52,android,APAC,494
ab4153c6-ac4a-41da-810d-dd0f46f4461b,user_055211,login,2023-06-14T00:15:48,web,LATAM,144
da02251b-7c4a-4c8d-8e17-548f18360e18,user_049432,login,2024-02-04T09:16:39,ios,,16
af16b512-50e8-4fff-a810-cf0ce382b33b,user_006708,feature_use,2023-06-05T09:26:07,ios,LATAM,745
b5f72fd2-01e3-48f4-8dd2-8b432cafe7be,user_026257,feature_use,2023-10-13T01:57:23,ios,APAC,277
a354436a-5723-421b-ab7c-bd392b36e168,user_021180,feature_use,2023-10-09T13:04:33,web,,682
